ID_заказа,ID_исполнителя,тип_работы,город,продолжительность_заказа,расстояние_от_центра,рейтинг_исполнителя,возраст_исполнителя,опыт_работы,наличие_бонусов,историческая_средняя_зарплата,уровень_безработицы,день_недели,время_суток,сезон,вышел_на_смену
1914,501,электрика,Санкт-Петербург,11,25.4119613916585,1.4092815100451452,20,10,0,1639.0302367232937,3.4877470408917652,5,18,2,1
1915,73,штукатурка,Новосибирск,7,22.01496206106242,2.347343379572932,39,3,1,4965.593646553548,9.155414654178541,6,3,4,0
1916,713,уборка,Екатеринбург,5,25.03577320204898,1.2739386577776308,18,35,1,3481.9499021222173,8.74874383912515,5,0,1,1
1917,296,электрика,Санкт-Петербург,8,6.739444345332192,4.211280821365819,55,20,0,2406.4216699366298,7.558050558484318,5,14,1,1
1918,17,уборка,Екатеринбург,7,19.386466528826652,4.228024591383345,36,21,1,3570.33980651962,3.703451839154903,2,13,1,0
1919,641,электрика,Новосибирск,10,1.6871053233422195,2.6689506291791125,38,9,0,4362.635832228614,3.304422147666668,5,8,3,0
1920,217,покраска,Москва,9,2.533748062236993,2.0385649355059634,30,22,0,3384.9495581641986,6.396930465868197,5,18,4,0
1921,61,уборка,Новосибирск,8,21.54904746478562,1.472080301809087,44,4,0,4219.111228415112,2.325648846521969,1,10,3,0
1922,939,уборка,Санкт-Петербург,9,1.220393027995975,4.404948664087385,34,11,1,2945.6320820420024,3.6051712123240334,3,20,3,1
1923,616,покраска,Москва,1,17.603067762565022,4.509981113541621,37,29,1,3564.8697523562573,8.151346119567535,5,1,1,0
1924,42,уборка,Новосибирск,10,25.291950404113635,2.065158458359256,47,32,0,2977.875864886926,2.107149882202002,5,23,2,1
1925,25,электрика,Новосибирск,3,11.708283348331843,3.4870421938710545,55,36,1,3347.2874061471803,8.281213461656236,6,4,1,1
1926,39,штукатурка,Екатеринбург,5,1.8227928867774272,2.0346146591615546,28,17,1,2086.2845299032974,5.52011540573016,3,17,3,0
1927,803,штукатурка,Новосибирск,9,21.55849976404744,1.9005065085743151,44,3,1,3595.247231375085,5.115661608737071,7,21,1,0
1928,131,покраска,Москва,8,27.92575034769245,1.0848322025256611,55,26,0,4926.329085178891,6.136199812516852,5,15,3,0
1929,498,электрика,Новосибирск,10,21.656556065718902,3.30863767034425,45,22,0,4176.857852132965,6.314163853966814,7,11,1,1
1930,229,уборка,Санкт-Петербург,7,17.564193668581872,1.5997661727422288,43,5,1,2620.1696611590137,5.583343387984856,3,5,4,1
1931,108,уборка,Екатеринбург,2,7.285850481432271,1.0494847314677278,56,6,0,4523.51111189449,7.014292073791931,6,10,1,0
1932,172,штукатурка,Москва,11,0.9535809093126613,1.4194046573472692,50,18,1,4635.037582861059,3.580158814319719,6,4,3,1
1933,435,уборка,Москва,6,20.99282720013207,2.255076766351255,49,14,1,2118.8219780808067,8.107251943517227,3,21,4,1
1934,478,штукатурка,Новосибирск,4,7.315272187406642,3.6766527604468466,42,21,1,1685.9685127701775,2.212049328855911,6,23,2,1
1935,102,покраска,Санкт-Петербург,5,25.815798976879545,1.8104922133285006,41,31,1,3503.6657950745985,7.143402532065306,5,4,4,0
1936,866,уборка,Екатеринбург,5,14.257741505562034,4.550362250126687,57,14,1,3165.5901019005405,3.8541667835819435,2,16,1,1
1937,524,электрика,Москва,4,16.15374967998746,2.1539536415318,44,5,1,4001.4017242647933,6.948613012790274,5,17,4,1
1938,275,уборка,Екатеринбург,4,22.741128055857818,2.3249051576946,39,5,0,2525.705409550187,0.3242338963529312,2,8,1,1
1939,613,штукатурка,Новосибирск,4,23.493202930198624,1.8719087198079092,37,5,1,2830.741769907217,3.9029317311977074,7,10,3,1
1940,44,покраска,Санкт-Петербург,11,19.458199575876762,2.0152213482873536,50,11,0,2423.482934634586,9.631217115959586,5,7,3,1
1941,955,штукатурка,Новосибирск,2,28.18373855467592,1.2965404582125672,22,1,0,2522.4811903489904,5.728672656001615,6,11,3,1
1942,817,уборка,Екатеринбург,1,29.47780387145237,2.179082314864758,46,24,1,1532.5057398632352,4.993144277359619,2,19,1,1
1943,957,штукатурка,Новосибирск,2,28.433120609051198,4.438469838402492,22,3,0,3287.6443075856337,2.4744156936171735,5,0,2,1
1944,17,штукатурка,Екатеринбург,7,24.813285967646333,3.7536981655824535,56,5,1,3156.041059425103,4.914906706533467,6,15,3,0
1945,330,покраска,Москва,1,21.31594399720542,4.501072815462466,34,36,0,2745.5615980309008,8.234083051006083,4,7,3,0
1946,569,электрика,Москва,6,20.06811280750919,1.4194360575174265,46,37,1,3390.6661687205005,3.384347464806572,4,16,4,0
1947,823,уборка,Новосибирск,4,3.56063021915575,2.8224665233686363,28,13,1,2871.16108735941,5.648824984713244,3,8,3,0
1948,497,покраска,Москва,2,8.508788231163818,1.9170194919204602,39,18,0,3013.964149520383,6.735555751577037,1,9,1,1
1949,815,электрика,Екатеринбург,3,0.6678025941166226,3.884862362224592,48,6,1,1506.9455696049986,4.008740126693157,4,8,4,1
1950,12,штукатурка,Москва,7,4.55359117190276,4.880951298903562,56,17,1,1732.074667866632,2.830391797540479,4,20,4,1
1951,318,электрика,Санкт-Петербург,6,13.457269576491056,4.261437916201151,18,7,0,2027.4588414754376,1.5557205385998651,7,2,1,1
1952,592,штукатурка,Санкт-Петербург,6,4.822828248277664,1.1411126670040255,32,27,1,2144.0716910068395,1.0119142636995193,5,0,2,0
1953,216,штукатурка,Новосибирск,8,27.099070732964357,2.2666387785769366,36,20,0,3082.6740298085415,2.410992345614753,1,17,2,0
1954,339,покраска,Новосибирск,8,24.268125967390816,1.1143187618020942,27,34,1,4562.187954669823,0.1954023715396347,5,20,2,1
1955,776,штукатурка,Новосибирск,6,2.6125514066407876,1.1606678677239421,26,9,1,2921.118460205288,7.60166277565917,5,17,2,1
1956,991,покраска,Новосибирск,1,7.842954606284348,1.3180612166576555,30,27,0,3695.173568227194,1.1176880760670227,7,5,1,0
1957,661,электрика,Екатеринбург,10,24.66262059603951,2.1053077158822475,43,18,1,1590.3101583874025,8.989817948903895,3,11,1,1
1958,81,электрика,Екатеринбург,7,24.18986073351627,2.2168110705525246,23,34,0,4491.959144339824,5.1070795171547845,5,18,2,0
1959,727,штукатурка,Санкт-Петербург,8,28.390791228474768,2.601814052939553,57,27,0,1895.97073016567,4.569578431652424,5,12,4,0
1960,485,покраска,Екатеринбург,5,29.927658967712127,2.6197243778651846,19,2,0,2495.011209003092,0.6478170086170643,3,22,4,0
1961,374,штукатурка,Москва,11,29.299966865613094,4.085636047372724,46,38,1,4358.575371995492,1.3333088306285423,5,9,3,0
1962,976,покраска,Санкт-Петербург,4,12.599070578782523,1.565612974315599,29,26,0,2427.0713371738466,8.567577609958478,1,0,2,1
1963,710,покраска,Новосибирск,7,7.884689092159951,1.6309624632170308,40,16,0,2402.999242412783,6.727712668658937,7,18,4,0
1964,200,покраска,Новосибирск,11,22.873100617598343,3.506356206688936,20,14,1,3610.451288622554,0.9453770958581953,7,15,4,1
1965,537,электрика,Екатеринбург,6,9.328550335948908,3.2869686087699868,28,38,0,4661.357796923941,6.811691708367382,3,3,4,0
1966,466,покраска,Санкт-Петербург,6,24.288810623874227,1.6160188219284497,22,21,1,2247.7725458147333,1.3095503688715415,6,21,1,0
1967,89,электрика,Екатеринбург,3,16.25166454673877,4.409057707415677,27,19,0,3672.8640424474065,7.326136919573142,4,2,4,0
1968,268,покраска,Екатеринбург,11,23.92085461943114,2.3162376564048297,23,26,1,3600.6583455055256,9.445657425573943,5,3,4,1
1969,655,электрика,Екатеринбург,10,8.638456451651809,2.467869394177945,33,34,1,3808.3303296754893,7.583487422335161,7,10,2,0
1970,571,уборка,Санкт-Петербург,4,15.486805808837715,2.681840323338354,48,4,1,4813.691922522354,8.238111448139419,1,4,2,1
1971,922,электрика,Новосибирск,5,17.13870191126437,2.290807482955743,40,1,1,2080.586339182306,6.206160331520877,2,14,3,1
1972,489,электрика,Москва,9,28.321687997743897,3.229820209090506,47,19,1,3790.250641431634,0.0371347559670987,3,3,2,1
1973,877,штукатурка,Новосибирск,8,8.36462851649731,2.554590892632794,57,6,1,2138.3302171949335,7.85196437407171,3,18,1,0
1974,538,покраска,Санкт-Петербург,3,28.13230305890439,2.0377389037811504,37,35,0,2600.0542200669915,4.041035083868563,5,22,3,1
1975,47,уборка,Новосибирск,6,24.243338006238616,4.617899470843097,42,7,0,2864.865367412124,8.730462743486733,5,23,1,0
1976,288,штукатурка,Новосибирск,10,22.06137459555751,2.233402960560619,52,26,1,4423.8680289404165,5.727980826348215,3,1,3,1
1977,778,покраска,Москва,1,23.71267294096119,3.7939557018752876,22,5,0,1687.985104839681,1.9156457304200958,7,9,4,1
1978,16,уборка,Новосибирск,3,18.36003885346168,2.388907081427585,20,23,1,4067.78360371613,0.5486892608999228,5,10,2,0
1979,711,уборка,Новосибирск,10,7.700360308643332,2.7408799475098875,51,35,0,4694.072117554675,5.5509039948910734,5,14,3,0
1980,401,уборка,Новосибирск,7,6.090101580775656,1.9437740936053265,29,4,1,1777.3464393485096,5.66860511085983,7,21,2,1
1981,919,покраска,Екатеринбург,7,26.05707235758652,4.009318477549017,44,19,0,4267.555056588288,8.600676933004141,6,8,3,0
1982,794,уборка,Санкт-Петербург,2,21.89161237657708,3.9488130057050124,22,19,0,1876.747870255368,0.38752234796271656,1,16,2,1
1983,981,уборка,Санкт-Петербург,3,6.789526341447997,1.0889597832324007,58,39,1,4869.987768686897,8.212582799603819,1,23,4,0
1984,86,штукатурка,Москва,7,18.645254293294848,1.2407761612051673,39,33,0,4353.776495143917,4.056335697188937,1,5,3,0
1985,250,электрика,Екатеринбург,6,13.702621201719603,4.689505818979758,21,38,1,3932.44519064917,5.2833786550220365,7,3,2,1
1986,391,покраска,Екатеринбург,7,5.180327513911271,4.5553073889514035,45,9,1,3425.2081461512735,5.33390727649823,4,21,1,0
1987,782,электрика,Новосибирск,10,16.18978472603635,3.0243487711141213,24,2,0,4722.861208809583,3.8232597415193537,3,12,4,0
1988,335,штукатурка,Санкт-Петербург,9,8.80481322775931,2.973429566233346,51,33,0,1916.7495496951058,1.860016553421724,3,8,3,1
1989,629,электрика,Москва,8,3.3392016626483607,4.24969669753517,19,34,0,1926.2447473086784,0.7882304096514747,5,20,3,1
1990,519,уборка,Екатеринбург,6,14.27526980708962,1.553800587539516,26,36,1,4378.713295600468,2.069903109598389,5,4,1,0
1991,137,уборка,Новосибирск,4,17.908202286760073,3.6147964853838364,32,37,0,3188.119573860603,7.142645762340863,6,18,1,0
1992,883,покраска,Москва,10,1.8837391062439401,2.9039319779490382,48,22,0,4457.697359194779,6.822610774532164,7,18,3,1
1993,688,покраска,Екатеринбург,9,12.361736107624406,3.9733241172624916,53,36,0,2867.316028876179,6.754210361580787,3,20,1,1
1994,840,покраска,Москва,7,8.101026635182215,1.1204111652479618,58,20,0,3081.5107669854174,9.076895495664157,5,16,1,0
1995,498,штукатурка,Екатеринбург,5,1.4041924258633562,3.370902198895754,32,26,0,2662.2753437651063,4.568713102840597,1,6,4,0
1996,827,покраска,Москва,2,4.207045213539422,3.2269128608622304,50,0,0,4827.583916583071,7.591372711709572,2,23,1,1
1997,727,штукатурка,Екатеринбург,9,4.6015076851421375,4.363393318356741,48,8,1,3127.3251564082943,6.682157127197883,4,11,4,1
1998,477,уборка,Екатеринбург,7,5.8947903194801485,3.7073451902201113,44,2,0,4142.8397536429375,9.370378718676752,1,15,1,0
1999,594,электрика,Москва,9,24.199638357418674,4.520641433582551,19,37,1,3935.680855636658,6.698006777816837,1,12,1,0
2000,223,уборка,Екатеринбург,11,13.465010061105106,4.549093286570235,26,35,1,2322.8043027823055,1.8022327398613247,5,7,4,1
2001,990,уборка,Екатеринбург,9,4.839036771976413,2.6326560035988713,18,33,0,4698.9383431289425,7.4424798833515755,6,11,4,1
2002,372,уборка,Екатеринбург,10,3.458760524372733,1.5497365350072525,36,29,1,3406.3873159997183,3.5797551818460804,4,16,2,1
2003,935,покраска,Москва,5,9.289243532506653,3.521134623288752,26,30,0,4495.321165710784,2.5499006114757594,6,15,1,1
2004,995,покраска,Москва,7,24.041457801781345,4.4949843936340415,19,29,1,4412.657591067336,2.7815440936927116,2,15,1,1
2005,402,покраска,Екатеринбург,5,11.251565514219482,1.299813376779043,54,15,0,1705.3448770942969,8.250789823386754,2,9,2,0
2006,443,электрика,Екатеринбург,3,5.216972128671173,3.2316930923386566,18,28,1,3669.204781691915,4.528509872908593,6,0,1,0
2007,490,покраска,Москва,10,12.421427355611717,1.4599981066392957,29,5,0,4261.4456352449815,4.691002738025,7,22,1,1
2008,615,штукатурка,Новосибирск,8,16.881690939968195,1.1079839670208078,43,13,0,4672.743953700423,0.10685071042197292,5,16,3,0
2009,273,уборка,Екатеринбург,8,1.3727334173214085,3.718541415763334,27,9,0,3272.034891072869,2.7015449904708264,6,4,3,1
2010,526,электрика,Новосибирск,9,19.015433142485108,3.7273984474886555,18,23,1,4127.494254222371,8.833775594970907,6,3,4,0
2011,159,электрика,Москва,11,12.155472213936285,3.402632179985448,18,35,0,4893.706505475906,4.980687645076543,6,2,4,1
2012,152,электрика,Екатеринбург,6,0.7869133163702343,4.436891215607188,48,23,1,4397.448495643075,4.16383456701909,4,0,3,0
2013,995,электрика,Новосибирск,2,20.379737268918237,1.3235057591739134,28,6,0,4490.481081819236,0.7397782579362788,6,7,2,1
2014,620,электрика,Москва,3,21.51543524909812,1.4210410467950374,22,36,0,2925.4898699065966,2.9340904885975383,1,18,4,0
2015,188,штукатурка,Новосибирск,11,19.050773762481143,4.458141751917789,52,39,1,1820.9103499657253,1.3120469028617887,1,3,3,0
2016,813,уборка,Санкт-Петербург,10,10.586941419153456,3.0131068795450524,28,37,0,4881.0999286989645,1.6440602720270514,3,13,1,1
2017,98,электрика,Москва,11,16.123343194945853,2.092211235352949,21,24,1,3935.3649628658686,3.38818253330749,1,19,3,0
2018,131,уборка,Санкт-Петербург,6,11.921152330936343,3.9526279119411494,55,33,0,2099.073968577702,0.6709369201830229,2,0,1,0
2019,805,покраска,Москва,1,21.168341039710985,4.577614890417609,56,0,1,4908.412680509515,7.782807696437336,2,16,1,1
2020,171,электрика,Москва,2,17.715615493893814,3.7584131448118487,38,27,1,4005.2512900638553,6.218584863861594,6,3,1,1
2021,936,электрика,Екатеринбург,8,2.913073857909768,4.167730386713796,53,28,0,1816.289145080916,7.997421440466644,4,5,2,0
2022,986,уборка,Санкт-Петербург,11,19.471259967460423,2.12998896078077,45,31,0,2097.847122259832,3.478445286166961,6,13,2,1
2023,183,электрика,Санкт-Петербург,8,20.773533222965145,2.1551014376421698,25,4,1,4528.936360931655,2.2216413279758362,1,12,1,1
